gene	parent_id	expression_bin	sample_id	expression	target_UMEND_count	median_of_depth_bin	publication_id
HLA-DPB1	TH_Eval_014	5.5	TH_Eval_014_est1M_UMEND_seqtk_seed_2771	5.84172158113	1	0	S1
HLA-DPB1	TH_Eval_014	5.5	TH_Eval_014_est20M_UMEND_seqtk_seed_2226	5.41818994795	20	20	S1
HLA-DPB1	TH_Eval_014	5.5	TH_Eval_014_est4M_UMEND_seqtk_seed_5411	5.30122180533	4	4	S1
HLA-DPB1	TH_Eval_014	5.5	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	5.5131748846	44	44	S1
HLA-DPB1	TH_Eval_014	5.5	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	5.50016467949	28	28	S1
HLA-DPB1	TH_Eval_014	5.5	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	5.41886457739	36	36	S1
HLA-DPB1	TH_Eval_014	5.5	TH_Eval_014_est16M_UMEND_seqtk_seed_6933	5.46434153276	16	16	S1
HLA-DPB1	TH_Eval_014	5.5	TH_Eval_014_est12M_UMEND_seqtk_seed_9311	5.45351757922	12	12	S1
HLA-DPB1	TH_Eval_014	5.5	TH_Eval_014_est24M_UMEND_seqtk_seed_1120	5.52606881167	24	24	S1
HLA-DPB1	TH_Eval_014	5.5	TH_Eval_014_est48M_UMEND_seqtk_seed_9314	5.50080205306	48	48	S1
HLA-DPB1	TH_Eval_014	5.5	TH_Eval_014_est40M_UMEND_seqtk_seed_4956	5.491211756	40	40	S1
HLA-DPB1	TH_Eval_014	5.5	TH_Eval_014_est8M_UMEND_seqtk_seed_2622	5.57015930164	8	8	S1
MRFAP1L1	TH_Eval_014	5.5	TH_Eval_014_est32M_UMEND_seqtk_seed_3920	5.49952702422	32	32	S1
MRFAP1L1	TH_Eval_014	5.5	TH_Eval_014_est1M_UMEND_seqtk_seed_2771	5.54966917073	1	0	S1
MRFAP1L1	TH_Eval_014	5.5	TH_Eval_014_est20M_UMEND_seqtk_seed_2226	5.49505552837	20	20	S1
MRFAP1L1	TH_Eval_014	5.5	TH_Eval_014_est4M_UMEND_seqtk_seed_5411	5.54287709935	4	4	S1
MRFAP1L1	TH_Eval_014	5.5	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	5.52356195606	44	44	S1
MRFAP1L1	TH_Eval_014	5.5	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	5.48960715675	28	28	S1
MRFAP1L1	TH_Eval_014	5.5	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	5.53044535469	36	36	S1
MRFAP1L1	TH_Eval_014	5.5	TH_Eval_014_est16M_UMEND_seqtk_seed_6933	5.51884982871	16	16	S1
MRFAP1L1	TH_Eval_014	5.5	TH_Eval_014_est12M_UMEND_seqtk_seed_9311	5.49729300866	12	12	S1
MRFAP1L1	TH_Eval_014	5.5	TH_Eval_014_est24M_UMEND_seqtk_seed_1120	5.56346323668	24	24	S1
MRFAP1L1	TH_Eval_014	5.5	TH_Eval_014_est48M_UMEND_seqtk_seed_9314	5.50969584193	48	48	S1
MRFAP1L1	TH_Eval_014	5.5	TH_Eval_014_est40M_UMEND_seqtk_seed_4956	5.49952702422	40	40	S1
MRFAP1L1	TH_Eval_014	5.5	TH_Eval_014_est8M_UMEND_seqtk_seed_2622	5.54349588343	8	8	S1
DLST	TH_Eval_014	5.5	TH_Eval_014_est32M_UMEND_seqtk_seed_3920	5.49761236562	32	32	S1
DLST	TH_Eval_014	5.5	TH_Eval_014_est1M_UMEND_seqtk_seed_2771	5.31251996747	1	0	S1
DLST	TH_Eval_014	5.5	TH_Eval_014_est20M_UMEND_seqtk_seed_2226	5.47183776242	20	20	S1
DLST	TH_Eval_014	5.5	TH_Eval_014_est4M_UMEND_seqtk_seed_5411	5.60050764535	4	4	S1
DLST	TH_Eval_014	5.5	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	5.49729300866	44	44	S1
DLST	TH_Eval_014	5.5	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	5.49345520093	28	28	S1
DLST	TH_Eval_014	5.5	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	5.49729300866	36	36	S1
DLST	TH_Eval_014	5.5	TH_Eval_014_est16M_UMEND_seqtk_seed_6933	5.52042224853	16	16	S1
DLST	TH_Eval_014	5.5	TH_Eval_014_est12M_UMEND_seqtk_seed_9311	5.5216789516	12	12	S1
DLST	TH_Eval_014	5.5	TH_Eval_014_est24M_UMEND_seqtk_seed_1120	5.52638186256	24	24	S1
DLST	TH_Eval_014	5.5	TH_Eval_014_est48M_UMEND_seqtk_seed_9314	5.50016467949	48	48	S1
DLST	TH_Eval_014	5.5	TH_Eval_014_est40M_UMEND_seqtk_seed_4956	5.46988597627	40	40	S1
DLST	TH_Eval_014	5.5	TH_Eval_014_est8M_UMEND_seqtk_seed_2622	5.43662826729	8	8	S1
U2SURP	TH_Eval_014	5.5	TH_Eval_014_est32M_UMEND_seqtk_seed_3920	5.50620838931	32	32	S1
U2SURP	TH_Eval_014	5.5	TH_Eval_014_est1M_UMEND_seqtk_seed_2771	5.60555359549	1	0	S1
U2SURP	TH_Eval_014	5.5	TH_Eval_014_est20M_UMEND_seqtk_seed_2226	5.4617249915	20	20	S1
U2SURP	TH_Eval_014	5.5	TH_Eval_014_est4M_UMEND_seqtk_seed_5411	5.43095427139	4	4	S1
U2SURP	TH_Eval_014	5.5	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	5.48317085323	44	44	S1
U2SURP	TH_Eval_014	5.5	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	5.51349074559	28	28	S1
U2SURP	TH_Eval_014	5.5	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	5.4822029263	36	36	S1
U2SURP	TH_Eval_014	5.5	TH_Eval_014_est16M_UMEND_seqtk_seed_6933	5.50969584193	16	16	S1
U2SURP	TH_Eval_014	5.5	TH_Eval_014_est12M_UMEND_seqtk_seed_9311	5.59036248846	12	12	S1
U2SURP	TH_Eval_014	5.5	TH_Eval_014_est24M_UMEND_seqtk_seed_1120	5.47508488295	24	24	S1
U2SURP	TH_Eval_014	5.5	TH_Eval_014_est48M_UMEND_seqtk_seed_9314	5.48735771531	48	48	S1
U2SURP	TH_Eval_014	5.5	TH_Eval_014_est40M_UMEND_seqtk_seed_4956	5.488964817	40	40	S1
U2SURP	TH_Eval_014	5.5	TH_Eval_014_est8M_UMEND_seqtk_seed_2622	5.40803246613	8	8	S1
EXT2	TH_Eval_014	5.5	TH_Eval_014_est32M_UMEND_seqtk_seed_3920	5.53075745746	32	32	S1
EXT2	TH_Eval_014	5.5	TH_Eval_014_est1M_UMEND_seqtk_seed_2771	5.71808758396	1	0	S1
EXT2	TH_Eval_014	5.5	TH_Eval_014_est20M_UMEND_seqtk_seed_2226	5.53325185193	20	20	S1
EXT2	TH_Eval_014	5.5	TH_Eval_014_est4M_UMEND_seqtk_seed_5411	5.52700776064	4	4	S1
EXT2	TH_Eval_014	5.5	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	5.47735352663	44	44	S1
EXT2	TH_Eval_014	5.5	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	5.50239425611	28	28	S1
EXT2	TH_Eval_014	5.5	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	5.46695333712	36	36	S1
EXT2	TH_Eval_014	5.5	TH_Eval_014_est16M_UMEND_seqtk_seed_6933	5.47346223624	16	16	S1
EXT2	TH_Eval_014	5.5	TH_Eval_014_est12M_UMEND_seqtk_seed_9311	5.55765515473	12	12	S1
EXT2	TH_Eval_014	5.5	TH_Eval_014_est24M_UMEND_seqtk_seed_1120	5.48607074374	24	24	S1
EXT2	TH_Eval_014	5.5	TH_Eval_014_est48M_UMEND_seqtk_seed_9314	5.488964817	48	48	S1
EXT2	TH_Eval_014	5.5	TH_Eval_014_est40M_UMEND_seqtk_seed_4956	5.48446041313	40	40	S1
EXT2	TH_Eval_014	5.5	TH_Eval_014_est8M_UMEND_seqtk_seed_2622	5.51380653743	8	8	S1
TCEAL7	TH_Eval_014	5.5	TH_Eval_014_est32M_UMEND_seqtk_seed_3920	5.5125429551	32	32	S1
TCEAL7	TH_Eval_014	5.5	TH_Eval_014_est1M_UMEND_seqtk_seed_2771	5.3719072976	1	0	S1
TCEAL7	TH_Eval_014	5.5	TH_Eval_014_est20M_UMEND_seqtk_seed_2226	5.54751152364	20	20	S1
TCEAL7	TH_Eval_014	5.5	TH_Eval_014_est4M_UMEND_seqtk_seed_5411	5.61794491742	4	4	S1
TCEAL7	TH_Eval_014	5.5	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	5.55887985348	44	44	S1
TCEAL7	TH_Eval_014	5.5	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	5.53853816363	28	28	S1
TCEAL7	TH_Eval_014	5.5	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	5.47216280355	36	36	S1
TCEAL7	TH_Eval_014	5.5	TH_Eval_014_est16M_UMEND_seqtk_seed_6933	5.55918586579	16	16	S1
TCEAL7	TH_Eval_014	5.5	TH_Eval_014_est12M_UMEND_seqtk_seed_9311	5.43128865429	12	12	S1
TCEAL7	TH_Eval_014	5.5	TH_Eval_014_est24M_UMEND_seqtk_seed_1120	5.54194842533	24	24	S1
TCEAL7	TH_Eval_014	5.5	TH_Eval_014_est48M_UMEND_seqtk_seed_9314	5.51538446064	48	48	S1
TCEAL7	TH_Eval_014	5.5	TH_Eval_014_est40M_UMEND_seqtk_seed_4956	5.50937914891	40	40	S1
TCEAL7	TH_Eval_014	5.5	TH_Eval_014_est8M_UMEND_seqtk_seed_2622	5.49024921063	8	8	S1
RP11-276H19.2	TH_Eval_014	5.5	TH_Eval_014_est32M_UMEND_seqtk_seed_3920	5.48284828307	32	32	S1
RP11-276H19.2	TH_Eval_014	5.5	TH_Eval_014_est1M_UMEND_seqtk_seed_2771	5.49089097889	1	0	S1
RP11-276H19.2	TH_Eval_014	5.5	TH_Eval_014_est20M_UMEND_seqtk_seed_2226	5.44062004768	20	20	S1
RP11-276H19.2	TH_Eval_014	5.5	TH_Eval_014_est4M_UMEND_seqtk_seed_5411	5.41886457739	4	4	S1
RP11-276H19.2	TH_Eval_014	5.5	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	5.51001246545	44	44	S1
RP11-276H19.2	TH_Eval_014	5.5	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	5.49057013045	28	28	S1
RP11-276H19.2	TH_Eval_014	5.5	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	5.50303064564	36	36	S1
RP11-276H19.2	TH_Eval_014	5.5	TH_Eval_014_est16M_UMEND_seqtk_seed_6933	5.47508488295	16	16	S1
RP11-276H19.2	TH_Eval_014	5.5	TH_Eval_014_est12M_UMEND_seqtk_seed_9311	5.50684309897	12	12	S1
RP11-276H19.2	TH_Eval_014	5.5	TH_Eval_014_est24M_UMEND_seqtk_seed_1120	5.40905143854	24	24	S1
RP11-276H19.2	TH_Eval_014	5.5	TH_Eval_014_est48M_UMEND_seqtk_seed_9314	5.48091134605	48	48	S1
RP11-276H19.2	TH_Eval_014	5.5	TH_Eval_014_est40M_UMEND_seqtk_seed_4956	5.48026512205	40	40	S1
RP11-276H19.2	TH_Eval_014	5.5	TH_Eval_014_est8M_UMEND_seqtk_seed_2622	5.37677657188	8	8	S1
CDK11A	TH_Eval_014	5.5	TH_Eval_014_est32M_UMEND_seqtk_seed_3920	5.39746072605	32	32	S1
CDK11A	TH_Eval_014	5.5	TH_Eval_014_est1M_UMEND_seqtk_seed_2771	5.05441438792	1	0	S1
CDK11A	TH_Eval_014	5.5	TH_Eval_014_est20M_UMEND_seqtk_seed_2226	5.42054977212	20	20	S1
CDK11A	TH_Eval_014	5.5	TH_Eval_014_est4M_UMEND_seqtk_seed_5411	5.57984388621	4	4	S1
CDK11A	TH_Eval_014	5.5	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	5.49409554494	44	44	S1
CDK11A	TH_Eval_014	5.5	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	5.4502214959	28	28	S1
CDK11A	TH_Eval_014	5.5	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	5.44161626941	36	36	S1
CDK11A	TH_Eval_014	5.5	TH_Eval_014_est16M_UMEND_seqtk_seed_6933	5.47800105584	16	16	S1
CDK11A	TH_Eval_014	5.5	TH_Eval_014_est12M_UMEND_seqtk_seed_9311	5.29975751184	12	12	S1
CDK11A	TH_Eval_014	5.5	TH_Eval_014_est24M_UMEND_seqtk_seed_1120	5.41481206057	24	24	S1
CDK11A	TH_Eval_014	5.5	TH_Eval_014_est48M_UMEND_seqtk_seed_9314	5.49601487344	48	48	S1
CDK11A	TH_Eval_014	5.5	TH_Eval_014_est40M_UMEND_seqtk_seed_4956	5.425257872	40	40	S1
CDK11A	TH_Eval_014	5.5	TH_Eval_014_est8M_UMEND_seqtk_seed_2622	5.4053116826	8	8	S1
CD2BP2	TH_Eval_014	5.5	TH_Eval_014_est32M_UMEND_seqtk_seed_3920	5.53294028837	32	32	S1
CD2BP2	TH_Eval_014	5.5	TH_Eval_014_est1M_UMEND_seqtk_seed_2771	5.88923015239	1	0	S1
CD2BP2	TH_Eval_014	5.5	TH_Eval_014_est20M_UMEND_seqtk_seed_2226	5.51884982871	20	20	S1
CD2BP2	TH_Eval_014	5.5	TH_Eval_014_est4M_UMEND_seqtk_seed_5411	5.65649637055	4	4	S1
CD2BP2	TH_Eval_014	5.5	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	5.52010790164	44	44	S1
CD2BP2	TH_Eval_014	5.5	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	5.54535064482	28	28	S1
CD2BP2	TH_Eval_014	5.5	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	5.54101915313	36	36	S1
CD2BP2	TH_Eval_014	5.5	TH_Eval_014_est16M_UMEND_seqtk_seed_6933	5.58135124717	16	16	S1
CD2BP2	TH_Eval_014	5.5	TH_Eval_014_est12M_UMEND_seqtk_seed_9311	5.51664555778	12	12	S1
CD2BP2	TH_Eval_014	5.5	TH_Eval_014_est24M_UMEND_seqtk_seed_1120	5.50969584193	24	24	S1
CD2BP2	TH_Eval_014	5.5	TH_Eval_014_est48M_UMEND_seqtk_seed_9314	5.51979348624	48	48	S1
CD2BP2	TH_Eval_014	5.5	TH_Eval_014_est40M_UMEND_seqtk_seed_4956	5.49313492231	40	40	S1
CD2BP2	TH_Eval_014	5.5	TH_Eval_014_est8M_UMEND_seqtk_seed_2622	5.53231695933	8	8	S1
LAGE3	TH_Eval_014	5.5	TH_Eval_014_est32M_UMEND_seqtk_seed_3920	5.52230689287	32	32	S1
LAGE3	TH_Eval_014	5.5	TH_Eval_014_est1M_UMEND_seqtk_seed_2771	5.78240856493	1	0	S1
LAGE3	TH_Eval_014	5.5	TH_Eval_014_est20M_UMEND_seqtk_seed_2226	5.56681515401	20	20	S1
LAGE3	TH_Eval_014	5.5	TH_Eval_014_est4M_UMEND_seqtk_seed_5411	5.35755200462	4	4	S1
LAGE3	TH_Eval_014	5.5	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	5.51538446064	44	44	S1
LAGE3	TH_Eval_014	5.5	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	5.52763338729	28	28	S1
LAGE3	TH_Eval_014	5.5	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	5.5046203924	36	36	S1
LAGE3	TH_Eval_014	5.5	TH_Eval_014_est16M_UMEND_seqtk_seed_6933	5.5484366247	16	16	S1
LAGE3	TH_Eval_014	5.5	TH_Eval_014_est12M_UMEND_seqtk_seed_9311	5.47053686509	12	12	S1
LAGE3	TH_Eval_014	5.5	TH_Eval_014_est24M_UMEND_seqtk_seed_1120	5.60762622085	24	24	S1
LAGE3	TH_Eval_014	5.5	TH_Eval_014_est48M_UMEND_seqtk_seed_9314	5.51979348624	48	48	S1
LAGE3	TH_Eval_014	5.5	TH_Eval_014_est40M_UMEND_seqtk_seed_4956	5.47961860847	40	40	S1
LAGE3	TH_Eval_014	5.5	TH_Eval_014_est8M_UMEND_seqtk_seed_2622	5.53605290024	8	8	S1
GSS	TH_Eval_014	5.5	TH_Eval_014_est32M_UMEND_seqtk_seed_3920	5.48446041313	32	32	S1
GSS	TH_Eval_014	5.5	TH_Eval_014_est1M_UMEND_seqtk_seed_2771	5.1106138055	1	0	S1
GSS	TH_Eval_014	5.5	TH_Eval_014_est20M_UMEND_seqtk_seed_2226	5.4876792789	20	20	S1
GSS	TH_Eval_014	5.5	TH_Eval_014_est4M_UMEND_seqtk_seed_5411	5.46695333712	4	4	S1
GSS	TH_Eval_014	5.5	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	5.44625622989	44	44	S1
GSS	TH_Eval_014	5.5	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	5.46695333712	28	28	S1
GSS	TH_Eval_014	5.5	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	5.46139758993	36	36	S1
GSS	TH_Eval_014	5.5	TH_Eval_014_est16M_UMEND_seqtk_seed_6933	5.46890909211	16	16	S1
GSS	TH_Eval_014	5.5	TH_Eval_014_est12M_UMEND_seqtk_seed_9311	5.47864829454	12	12	S1
GSS	TH_Eval_014	5.5	TH_Eval_014_est24M_UMEND_seqtk_seed_1120	5.49888908698	24	24	S1
GSS	TH_Eval_014	5.5	TH_Eval_014_est48M_UMEND_seqtk_seed_9314	5.5039847039	48	48	S1
GSS	TH_Eval_014	5.5	TH_Eval_014_est40M_UMEND_seqtk_seed_4956	5.46890909211	40	40	S1
GSS	TH_Eval_014	5.5	TH_Eval_014_est8M_UMEND_seqtk_seed_2622	5.47378691161	8	8	S1
MCM2	TH_Eval_014	5.5	TH_Eval_014_est32M_UMEND_seqtk_seed_3920	5.464668267	32	32	S1
MCM2	TH_Eval_014	5.5	TH_Eval_014_est1M_UMEND_seqtk_seed_2771	5.64616265716	1	0	S1
MCM2	TH_Eval_014	5.5	TH_Eval_014_est20M_UMEND_seqtk_seed_2226	5.50271248597	20	20	S1
MCM2	TH_Eval_014	5.5	TH_Eval_014_est4M_UMEND_seqtk_seed_5411	5.47151264805	4	4	S1
MCM2	TH_Eval_014	5.5	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	5.49761236562	44	44	S1
MCM2	TH_Eval_014	5.5	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	5.4419481905	28	28	S1
MCM2	TH_Eval_014	5.5	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	5.45450493756	36	36	S1
MCM2	TH_Eval_014	5.5	TH_Eval_014_est16M_UMEND_seqtk_seed_6933	5.49345520093	16	16	S1
MCM2	TH_Eval_014	5.5	TH_Eval_014_est12M_UMEND_seqtk_seed_9311	5.44923120067	12	12	S1
MCM2	TH_Eval_014	5.5	TH_Eval_014_est24M_UMEND_seqtk_seed_1120	5.45943161864	24	24	S1
MCM2	TH_Eval_014	5.5	TH_Eval_014_est48M_UMEND_seqtk_seed_9314	5.50589092973	48	48	S1
MCM2	TH_Eval_014	5.5	TH_Eval_014_est40M_UMEND_seqtk_seed_4956	5.5077946402	40	40	S1
MCM2	TH_Eval_014	5.5	TH_Eval_014_est8M_UMEND_seqtk_seed_2622	5.51412226017	8	8	S1
VAMP2	TH_Eval_014	5.5	TH_Eval_014_est32M_UMEND_seqtk_seed_3920	5.51790555353	32	32	S1
VAMP2	TH_Eval_014	5.5	TH_Eval_014_est1M_UMEND_seqtk_seed_2771	5.66817586897	1	0	S1
VAMP2	TH_Eval_014	5.5	TH_Eval_014_est20M_UMEND_seqtk_seed_2226	5.46336088582	20	20	S1
VAMP2	TH_Eval_014	5.5	TH_Eval_014_est4M_UMEND_seqtk_seed_5411	5.66476725536	4	4	S1
VAMP2	TH_Eval_014	5.5	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	5.51633038683	44	44	S1
VAMP2	TH_Eval_014	5.5	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	5.51538446064	28	28	S1
VAMP2	TH_Eval_014	5.5	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	5.5169606599	36	36	S1
VAMP2	TH_Eval_014	5.5	TH_Eval_014_est16M_UMEND_seqtk_seed_6933	5.4548339069	16	16	S1
VAMP2	TH_Eval_014	5.5	TH_Eval_014_est12M_UMEND_seqtk_seed_9311	5.5397791917	12	12	S1
VAMP2	TH_Eval_014	5.5	TH_Eval_014_est24M_UMEND_seqtk_seed_1120	5.59185890499	24	24	S1
VAMP2	TH_Eval_014	5.5	TH_Eval_014_est48M_UMEND_seqtk_seed_9314	5.49857001254	48	48	S1
VAMP2	TH_Eval_014	5.5	TH_Eval_014_est40M_UMEND_seqtk_seed_4956	5.53138146052	40	40	S1
VAMP2	TH_Eval_014	5.5	TH_Eval_014_est8M_UMEND_seqtk_seed_2622	5.45811948117	8	8	S1
RPUSD3	TH_Eval_014	5.5	TH_Eval_014_est32M_UMEND_seqtk_seed_3920	5.48542682717	32	32	S1
RPUSD3	TH_Eval_014	5.5	TH_Eval_014_est1M_UMEND_seqtk_seed_2771	5.41413553298	1	0	S1
RPUSD3	TH_Eval_014	5.5	TH_Eval_014_est20M_UMEND_seqtk_seed_2226	5.488964817	20	20	S1
RPUSD3	TH_Eval_014	5.5	TH_Eval_014_est4M_UMEND_seqtk_seed_5411	5.49024921063	4	4	S1
RPUSD3	TH_Eval_014	5.5	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	5.47476049958	44	44	S1
RPUSD3	TH_Eval_014	5.5	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	5.55581615506	28	28	S1
RPUSD3	TH_Eval_014	5.5	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	5.48542682717	36	36	S1
RPUSD3	TH_Eval_014	5.5	TH_Eval_014_est16M_UMEND_seqtk_seed_6933	5.60466441516	16	16	S1
RPUSD3	TH_Eval_014	5.5	TH_Eval_014_est12M_UMEND_seqtk_seed_9311	5.51191074867	12	12	S1
RPUSD3	TH_Eval_014	5.5	TH_Eval_014_est24M_UMEND_seqtk_seed_1120	5.48155728071	24	24	S1
RPUSD3	TH_Eval_014	5.5	TH_Eval_014_est48M_UMEND_seqtk_seed_9314	5.50906238636	48	48	S1
RPUSD3	TH_Eval_014	5.5	TH_Eval_014_est40M_UMEND_seqtk_seed_4956	5.51064550409	40	40	S1
RPUSD3	TH_Eval_014	5.5	TH_Eval_014_est8M_UMEND_seqtk_seed_2622	5.46988597627	8	8	S1
TMSB15B	TH_Eval_014	5.5	TH_Eval_014_est32M_UMEND_seqtk_seed_3920	5.50143914516	32	32	S1
TMSB15B	TH_Eval_014	5.5	TH_Eval_014_est1M_UMEND_seqtk_seed_2771	5.11894107272	1	0	S1
TMSB15B	TH_Eval_014	5.5	TH_Eval_014_est20M_UMEND_seqtk_seed_2226	5.42928119334	20	20	S1
TMSB15B	TH_Eval_014	5.5	TH_Eval_014_est4M_UMEND_seqtk_seed_5411	5.43995551748	4	4	S1
TMSB15B	TH_Eval_014	5.5	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	5.46793154603	44	44	S1
TMSB15B	TH_Eval_014	5.5	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	5.44790974874	28	28	S1
TMSB15B	TH_Eval_014	5.5	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	5.51349074559	36	36	S1
TMSB15B	TH_Eval_014	5.5	TH_Eval_014_est16M_UMEND_seqtk_seed_6933	5.47735352663	16	16	S1
TMSB15B	TH_Eval_014	5.5	TH_Eval_014_est12M_UMEND_seqtk_seed_9311	5.47021145739	12	12	S1
TMSB15B	TH_Eval_014	5.5	TH_Eval_014_est24M_UMEND_seqtk_seed_1120	5.56894414465	24	24	S1
TMSB15B	TH_Eval_014	5.5	TH_Eval_014_est48M_UMEND_seqtk_seed_9314	5.5131748846	48	48	S1
TMSB15B	TH_Eval_014	5.5	TH_Eval_014_est40M_UMEND_seqtk_seed_4956	5.50842865253	40	40	S1
TMSB15B	TH_Eval_014	5.5	TH_Eval_014_est8M_UMEND_seqtk_seed_2622	5.49473560486	8	8	S1
NISCH	TH_Eval_014	5.5	TH_Eval_014_est32M_UMEND_seqtk_seed_3920	5.51506901403	32	32	S1
NISCH	TH_Eval_014	5.5	TH_Eval_014_est1M_UMEND_seqtk_seed_2771	5.58014548442	1	0	S1
NISCH	TH_Eval_014	5.5	TH_Eval_014_est20M_UMEND_seqtk_seed_2226	5.5169606599	20	20	S1
NISCH	TH_Eval_014	5.5	TH_Eval_014_est4M_UMEND_seqtk_seed_5411	5.60258752734	4	4	S1
NISCH	TH_Eval_014	5.5	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	5.54008928198	44	44	S1
NISCH	TH_Eval_014	5.5	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	5.50589092973	28	28	S1
NISCH	TH_Eval_014	5.5	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	5.51569983828	36	36	S1
NISCH	TH_Eval_014	5.5	TH_Eval_014_est16M_UMEND_seqtk_seed_6933	5.53262865752	16	16	S1
NISCH	TH_Eval_014	5.5	TH_Eval_014_est12M_UMEND_seqtk_seed_9311	5.51759065774	12	12	S1
NISCH	TH_Eval_014	5.5	TH_Eval_014_est24M_UMEND_seqtk_seed_1120	5.5125429551	24	24	S1
NISCH	TH_Eval_014	5.5	TH_Eval_014_est48M_UMEND_seqtk_seed_9314	5.51380653743	48	48	S1
NISCH	TH_Eval_014	5.5	TH_Eval_014_est40M_UMEND_seqtk_seed_4956	5.54504168347	40	40	S1
NISCH	TH_Eval_014	5.5	TH_Eval_014_est8M_UMEND_seqtk_seed_2622	5.61765111943	8	8	S1
PPAPDC1B	TH_Eval_014	5.5	TH_Eval_014_est32M_UMEND_seqtk_seed_3920	5.58736499094	32	32	S1
PPAPDC1B	TH_Eval_014	5.5	TH_Eval_014_est1M_UMEND_seqtk_seed_2771	5.50016467949	1	0	S1
PPAPDC1B	TH_Eval_014	5.5	TH_Eval_014_est20M_UMEND_seqtk_seed_2226	5.43662826729	20	20	S1
PPAPDC1B	TH_Eval_014	5.5	TH_Eval_014_est4M_UMEND_seqtk_seed_5411	5.13545278419	4	4	S1
PPAPDC1B	TH_Eval_014	5.5	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	5.49345520093	44	44	S1
PPAPDC1B	TH_Eval_014	5.5	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	5.45285896471	28	28	S1
PPAPDC1B	TH_Eval_014	5.5	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	5.48026512205	36	36	S1
PPAPDC1B	TH_Eval_014	5.5	TH_Eval_014_est16M_UMEND_seqtk_seed_6933	5.36106648879	16	16	S1
PPAPDC1B	TH_Eval_014	5.5	TH_Eval_014_est12M_UMEND_seqtk_seed_9311	5.51159454154	12	12	S1
PPAPDC1B	TH_Eval_014	5.5	TH_Eval_014_est24M_UMEND_seqtk_seed_1120	5.54966917073	24	24	S1
PPAPDC1B	TH_Eval_014	5.5	TH_Eval_014_est48M_UMEND_seqtk_seed_9314	5.49185309633	48	48	S1
PPAPDC1B	TH_Eval_014	5.5	TH_Eval_014_est40M_UMEND_seqtk_seed_4956	5.4659744645	40	40	S1
PPAPDC1B	TH_Eval_014	5.5	TH_Eval_014_est8M_UMEND_seqtk_seed_2622	5.40565206128	8	8	S1
ZGPAT	TH_Eval_014	5.5	TH_Eval_014_est32M_UMEND_seqtk_seed_3920	5.5216789516	32	32	S1
ZGPAT	TH_Eval_014	5.5	TH_Eval_014_est1M_UMEND_seqtk_seed_2771	5.72328550478	1	0	S1
ZGPAT	TH_Eval_014	5.5	TH_Eval_014_est20M_UMEND_seqtk_seed_2226	5.54936113292	20	20	S1
