parent_sample	sample_id	gene
TH_Eval_015	TH_Eval_015_est36M_UMEND_seqtk_seed_1259	PCSK9
TH_Eval_015	TH_Eval_015_est36M_UMEND_seqtk_seed_1259	PDE4DIP
TH_Eval_015	TH_Eval_015_est36M_UMEND_seqtk_seed_1259	PDZD11
TH_Eval_015	TH_Eval_015_est36M_UMEND_seqtk_seed_1259	PET117
TH_Eval_015	TH_Eval_015_est36M_UMEND_seqtk_seed_1259	PFKFB2
TH_Eval_015	TH_Eval_015_est36M_UMEND_seqtk_seed_1259	PIEZO2
TH_Eval_015	TH_Eval_015_est36M_UMEND_seqtk_seed_1259	PIK3R3
TH_Eval_015	TH_Eval_015_est36M_UMEND_seqtk_seed_1259	PQBP1
TH_Eval_015	TH_Eval_015_est36M_UMEND_seqtk_seed_1259	PQLC2
TH_Eval_015	TH_Eval_015_est36M_UMEND_seqtk_seed_1259	PSMC2
TH_Eval_015	TH_Eval_015_est36M_UMEND_seqtk_seed_1259	RAB29
TH_Eval_015	TH_Eval_015_est36M_UMEND_seqtk_seed_1259	RIT1
TH_Eval_015	TH_Eval_015_est36M_UMEND_seqtk_seed_1259	RITA1
TH_Eval_015	TH_Eval_015_est36M_UMEND_seqtk_seed_1259	RP11-295K3.1
TH_Eval_015	TH_Eval_015_est36M_UMEND_seqtk_seed_1259	RP11-386I14.4
TH_Eval_015	TH_Eval_015_est36M_UMEND_seqtk_seed_1259	RRAGC
TH_Eval_015	TH_Eval_015_est36M_UMEND_seqtk_seed_1259	RTCA
TH_Eval_015	TH_Eval_015_est36M_UMEND_seqtk_seed_1259	RXRG
TH_Eval_015	TH_Eval_015_est36M_UMEND_seqtk_seed_1259	SDCBP
TH_Eval_015	TH_Eval_015_est36M_UMEND_seqtk_seed_1259	SDHB
TH_Eval_015	TH_Eval_015_est36M_UMEND_seqtk_seed_1259	SIKE1
TH_Eval_015	TH_Eval_015_est36M_UMEND_seqtk_seed_1259	SLC13A4
TH_Eval_015	TH_Eval_015_est36M_UMEND_seqtk_seed_1259	SLC24A5
TH_Eval_015	TH_Eval_015_est36M_UMEND_seqtk_seed_1259	SLC25A13
TH_Eval_015	TH_Eval_015_est36M_UMEND_seqtk_seed_1259	SLC25A18
TH_Eval_015	TH_Eval_015_est36M_UMEND_seqtk_seed_1259	SNAP29
TH_Eval_015	TH_Eval_015_est36M_UMEND_seqtk_seed_1259	SNTA1
TH_Eval_015	TH_Eval_015_est36M_UMEND_seqtk_seed_1259	SOAT1
TH_Eval_015	TH_Eval_015_est36M_UMEND_seqtk_seed_1259	SQSTM1
TH_Eval_015	TH_Eval_015_est36M_UMEND_seqtk_seed_1259	SSX2IP
TH_Eval_015	TH_Eval_015_est36M_UMEND_seqtk_seed_1259	STAC2
TH_Eval_015	TH_Eval_015_est36M_UMEND_seqtk_seed_1259	STAG3L4
TH_Eval_015	TH_Eval_015_est36M_UMEND_seqtk_seed_1259	TANGO2
TH_Eval_015	TH_Eval_015_est36M_UMEND_seqtk_seed_1259	TMEM106C
TH_Eval_015	TH_Eval_015_est36M_UMEND_seqtk_seed_1259	TMEM60
TH_Eval_015	TH_Eval_015_est36M_UMEND_seqtk_seed_1259	TRAPPC2L
TH_Eval_015	TH_Eval_015_est36M_UMEND_seqtk_seed_1259	TRPM3
TH_Eval_015	TH_Eval_015_est36M_UMEND_seqtk_seed_1259	TSPAN10
TH_Eval_015	TH_Eval_015_est36M_UMEND_seqtk_seed_1259	TTR
TH_Eval_015	TH_Eval_015_est36M_UMEND_seqtk_seed_1259	TXNL4A
TH_Eval_015	TH_Eval_015_est36M_UMEND_seqtk_seed_1259	TYR
TH_Eval_015	TH_Eval_015_est36M_UMEND_seqtk_seed_1259	TYRP1
TH_Eval_015	TH_Eval_015_est36M_UMEND_seqtk_seed_1259	UAP1L1
TH_Eval_015	TH_Eval_015_est36M_UMEND_seqtk_seed_1259	UROS
TH_Eval_015	TH_Eval_015_est36M_UMEND_seqtk_seed_1259	VSIG4
TH_Eval_015	TH_Eval_015_est36M_UMEND_seqtk_seed_1259	WI2-1896O14.1
TH_Eval_015	TH_Eval_015_est36M_UMEND_seqtk_seed_1259	ZIC1
TH_Eval_015	TH_Eval_015_est36M_UMEND_seqtk_seed_1259	ZNF106
TH_Eval_015	TH_Eval_015_est50M_UMEND_seqtk_seed_1004	AC006262.5
TH_Eval_015	TH_Eval_015_est50M_UMEND_seqtk_seed_1004	AC066694.1
TH_Eval_015	TH_Eval_015_est50M_UMEND_seqtk_seed_1004	ADORA3
TH_Eval_015	TH_Eval_015_est50M_UMEND_seqtk_seed_1004	AGK
TH_Eval_015	TH_Eval_015_est50M_UMEND_seqtk_seed_1004	ALOX15
TH_Eval_015	TH_Eval_015_est50M_UMEND_seqtk_seed_1004	AP1S2
TH_Eval_015	TH_Eval_015_est50M_UMEND_seqtk_seed_1004	AP5Z1
TH_Eval_015	TH_Eval_015_est50M_UMEND_seqtk_seed_1004	ATP1A3
TH_Eval_015	TH_Eval_015_est50M_UMEND_seqtk_seed_1004	ATP5J2
TH_Eval_015	TH_Eval_015_est50M_UMEND_seqtk_seed_1004	ATP6V0B
TH_Eval_015	TH_Eval_015_est50M_UMEND_seqtk_seed_1004	ATP6V0D1
TH_Eval_015	TH_Eval_015_est50M_UMEND_seqtk_seed_1004	ATP6V1E1
TH_Eval_015	TH_Eval_015_est50M_UMEND_seqtk_seed_1004	ATP6V1F
TH_Eval_015	TH_Eval_015_est50M_UMEND_seqtk_seed_1004	BHMT2
TH_Eval_015	TH_Eval_015_est50M_UMEND_seqtk_seed_1004	C8orf22
TH_Eval_015	TH_Eval_015_est50M_UMEND_seqtk_seed_1004	CA14
TH_Eval_015	TH_Eval_015_est50M_UMEND_seqtk_seed_1004	CAPN3
TH_Eval_015	TH_Eval_015_est50M_UMEND_seqtk_seed_1004	CCDC28B
TH_Eval_015	TH_Eval_015_est50M_UMEND_seqtk_seed_1004	CCDC51
TH_Eval_015	TH_Eval_015_est50M_UMEND_seqtk_seed_1004	CD163
TH_Eval_015	TH_Eval_015_est50M_UMEND_seqtk_seed_1004	CHCHD3
TH_Eval_015	TH_Eval_015_est50M_UMEND_seqtk_seed_1004	CNIH3
TH_Eval_015	TH_Eval_015_est50M_UMEND_seqtk_seed_1004	COA1
TH_Eval_015	TH_Eval_015_est50M_UMEND_seqtk_seed_1004	COLGALT2
TH_Eval_015	TH_Eval_015_est50M_UMEND_seqtk_seed_1004	COPRS
TH_Eval_015	TH_Eval_015_est50M_UMEND_seqtk_seed_1004	COQ10A
TH_Eval_015	TH_Eval_015_est50M_UMEND_seqtk_seed_1004	CRYGS
TH_Eval_015	TH_Eval_015_est50M_UMEND_seqtk_seed_1004	CTNS
TH_Eval_015	TH_Eval_015_est50M_UMEND_seqtk_seed_1004	DDIT3
TH_Eval_015	TH_Eval_015_est50M_UMEND_seqtk_seed_1004	DENND1A
TH_Eval_015	TH_Eval_015_est50M_UMEND_seqtk_seed_1004	DENND2A
TH_Eval_015	TH_Eval_015_est50M_UMEND_seqtk_seed_1004	DHDDS
TH_Eval_015	TH_Eval_015_est50M_UMEND_seqtk_seed_1004	DLD
TH_Eval_015	TH_Eval_015_est50M_UMEND_seqtk_seed_1004	DOK5
TH_Eval_015	TH_Eval_015_est50M_UMEND_seqtk_seed_1004	EGFL6
TH_Eval_015	TH_Eval_015_est50M_UMEND_seqtk_seed_1004	FAM45A
TH_Eval_015	TH_Eval_015_est50M_UMEND_seqtk_seed_1004	GDF11
TH_Eval_015	TH_Eval_015_est50M_UMEND_seqtk_seed_1004	GNS
TH_Eval_015	TH_Eval_015_est50M_UMEND_seqtk_seed_1004	GPR143
TH_Eval_015	TH_Eval_015_est50M_UMEND_seqtk_seed_1004	GPR162
TH_Eval_015	TH_Eval_015_est50M_UMEND_seqtk_seed_1004	GPR34
TH_Eval_015	TH_Eval_015_est50M_UMEND_seqtk_seed_1004	GSTM5
TH_Eval_015	TH_Eval_015_est50M_UMEND_seqtk_seed_1004	IBSP
TH_Eval_015	TH_Eval_015_est50M_UMEND_seqtk_seed_1004	IFITM10
TH_Eval_015	TH_Eval_015_est50M_UMEND_seqtk_seed_1004	IFRD1
TH_Eval_015	TH_Eval_015_est50M_UMEND_seqtk_seed_1004	IL13RA2
TH_Eval_015	TH_Eval_015_est50M_UMEND_seqtk_seed_1004	KLHL7
TH_Eval_015	TH_Eval_015_est50M_UMEND_seqtk_seed_1004	LAMTOR5
TH_Eval_015	TH_Eval_015_est50M_UMEND_seqtk_seed_1004	LARP4
TH_Eval_015	TH_Eval_015_est50M_UMEND_seqtk_seed_1004	LONP1
TH_Eval_015	TH_Eval_015_est50M_UMEND_seqtk_seed_1004	LRRC39
TH_Eval_015	TH_Eval_015_est50M_UMEND_seqtk_seed_1004	LSM10
TH_Eval_015	TH_Eval_015_est50M_UMEND_seqtk_seed_1004	LYVE1
TH_Eval_015	TH_Eval_015_est50M_UMEND_seqtk_seed_1004	MALSU1
TH_Eval_015	TH_Eval_015_est50M_UMEND_seqtk_seed_1004	MT3
TH_Eval_015	TH_Eval_015_est50M_UMEND_seqtk_seed_1004	NECAB2
TH_Eval_015	TH_Eval_015_est50M_UMEND_seqtk_seed_1004	NGLY1
TH_Eval_015	TH_Eval_015_est50M_UMEND_seqtk_seed_1004	NMRK2
TH_Eval_015	TH_Eval_015_est50M_UMEND_seqtk_seed_1004	ORAI1
TH_Eval_015	TH_Eval_015_est50M_UMEND_seqtk_seed_1004	OSBP2
TH_Eval_015	TH_Eval_015_est50M_UMEND_seqtk_seed_1004	OSTM1
TH_Eval_015	TH_Eval_015_est50M_UMEND_seqtk_seed_1004	OTX2
TH_Eval_015	TH_Eval_015_est50M_UMEND_seqtk_seed_1004	PAX6
TH_Eval_015	TH_Eval_015_est50M_UMEND_seqtk_seed_1004	PCLO
TH_Eval_015	TH_Eval_015_est50M_UMEND_seqtk_seed_1004	PCP4
TH_Eval_015	TH_Eval_015_est50M_UMEND_seqtk_seed_1004	PCSK9
TH_Eval_015	TH_Eval_015_est50M_UMEND_seqtk_seed_1004	PDE4DIP
TH_Eval_015	TH_Eval_015_est50M_UMEND_seqtk_seed_1004	PDZD11
TH_Eval_015	TH_Eval_015_est50M_UMEND_seqtk_seed_1004	PET117
TH_Eval_015	TH_Eval_015_est50M_UMEND_seqtk_seed_1004	PFKFB2
TH_Eval_015	TH_Eval_015_est50M_UMEND_seqtk_seed_1004	PIEZO2
TH_Eval_015	TH_Eval_015_est50M_UMEND_seqtk_seed_1004	PIK3R3
TH_Eval_015	TH_Eval_015_est50M_UMEND_seqtk_seed_1004	PQBP1
TH_Eval_015	TH_Eval_015_est50M_UMEND_seqtk_seed_1004	PQLC2
TH_Eval_015	TH_Eval_015_est50M_UMEND_seqtk_seed_1004	PSMC2
TH_Eval_015	TH_Eval_015_est50M_UMEND_seqtk_seed_1004	RAB29
TH_Eval_015	TH_Eval_015_est50M_UMEND_seqtk_seed_1004	RIT1
TH_Eval_015	TH_Eval_015_est50M_UMEND_seqtk_seed_1004	RITA1
TH_Eval_015	TH_Eval_015_est50M_UMEND_seqtk_seed_1004	RP11-295K3.1
TH_Eval_015	TH_Eval_015_est50M_UMEND_seqtk_seed_1004	RP11-386I14.4
TH_Eval_015	TH_Eval_015_est50M_UMEND_seqtk_seed_1004	RRAGC
TH_Eval_015	TH_Eval_015_est50M_UMEND_seqtk_seed_1004	RTCA
TH_Eval_015	TH_Eval_015_est50M_UMEND_seqtk_seed_1004	RXRG
TH_Eval_015	TH_Eval_015_est50M_UMEND_seqtk_seed_1004	SDCBP
TH_Eval_015	TH_Eval_015_est50M_UMEND_seqtk_seed_1004	SDHB
TH_Eval_015	TH_Eval_015_est50M_UMEND_seqtk_seed_1004	SIKE1
TH_Eval_015	TH_Eval_015_est50M_UMEND_seqtk_seed_1004	SLC13A4
TH_Eval_015	TH_Eval_015_est50M_UMEND_seqtk_seed_1004	SLC24A5
TH_Eval_015	TH_Eval_015_est50M_UMEND_seqtk_seed_1004	SLC25A13
TH_Eval_015	TH_Eval_015_est50M_UMEND_seqtk_seed_1004	SLC25A18
TH_Eval_015	TH_Eval_015_est50M_UMEND_seqtk_seed_1004	SNAP29
TH_Eval_015	TH_Eval_015_est50M_UMEND_seqtk_seed_1004	SNTA1
TH_Eval_015	TH_Eval_015_est50M_UMEND_seqtk_seed_1004	SOAT1
TH_Eval_015	TH_Eval_015_est50M_UMEND_seqtk_seed_1004	SQSTM1
TH_Eval_015	TH_Eval_015_est50M_UMEND_seqtk_seed_1004	SSX2IP
TH_Eval_015	TH_Eval_015_est50M_UMEND_seqtk_seed_1004	STAC2
TH_Eval_015	TH_Eval_015_est50M_UMEND_seqtk_seed_1004	STAG3L4
TH_Eval_015	TH_Eval_015_est50M_UMEND_seqtk_seed_1004	TANGO2
TH_Eval_015	TH_Eval_015_est50M_UMEND_seqtk_seed_1004	TMEM106C
TH_Eval_015	TH_Eval_015_est50M_UMEND_seqtk_seed_1004	TMEM60
TH_Eval_015	TH_Eval_015_est50M_UMEND_seqtk_seed_1004	TRAPPC2L
TH_Eval_015	TH_Eval_015_est50M_UMEND_seqtk_seed_1004	TRPM3
TH_Eval_015	TH_Eval_015_est50M_UMEND_seqtk_seed_1004	TSPAN10
TH_Eval_015	TH_Eval_015_est50M_UMEND_seqtk_seed_1004	TTR
TH_Eval_015	TH_Eval_015_est50M_UMEND_seqtk_seed_1004	TXNL4A
TH_Eval_015	TH_Eval_015_est50M_UMEND_seqtk_seed_1004	TYR
TH_Eval_015	TH_Eval_015_est50M_UMEND_seqtk_seed_1004	TYRP1
TH_Eval_015	TH_Eval_015_est50M_UMEND_seqtk_seed_1004	UAP1L1
TH_Eval_015	TH_Eval_015_est50M_UMEND_seqtk_seed_1004	UROS
TH_Eval_015	TH_Eval_015_est50M_UMEND_seqtk_seed_1004	VSIG4
TH_Eval_015	TH_Eval_015_est50M_UMEND_seqtk_seed_1004	WI2-1896O14.1
TH_Eval_015	TH_Eval_015_est50M_UMEND_seqtk_seed_1004	ZIC1
TH_Eval_015	TH_Eval_015_est50M_UMEND_seqtk_seed_1004	ZNF106
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	AC104451.2
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	AC132217.4
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	ACTA1
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	ACTC1
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	ACTN2
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	ANKRD10
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	ARFGAP1
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	BOD1
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	C11orf74
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	C1QTNF9B
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	C1orf105
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	CDH15
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	CDK8
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	CEP41
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	CHRNA1
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	CHRNB1
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	CHRND
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	CHRNG
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	CKM
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	CLASRP
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	COL26A1
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	COL2A1
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	COL9A3
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	CORO7
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	CRYBB2P1
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	CSAG1
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	CSAG3
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	CSDC2
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	CSNK1G2
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	CSTF3
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	CTC-575D19.1
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	CTD-2545M3.8
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	CWC27
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	CYTL1
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	DCAF15
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	DDB1
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	DES
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	DGAT1
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	DLK1
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	DMWD
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	DNM3OS
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	DOK7
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	DSCR8
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	DUSP2
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	ENO3
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	EXOSC8
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	FAM153B
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	FAM178A
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	FAR2P1
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	FGFR4
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	FITM1
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	FLNC
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	FNDC5
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	GPC3
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	GTF2H2
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	HDAC3
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	HMGA2
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	HMGB1
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	HNRNPDL
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	HRAS
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	IGF2
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	IGF2-AS
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	IL17B
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	INPPL1
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	JSRP1
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	KIAA0226L
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	KLHL41
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	KREMEN2
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	LAMA2
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	LENG8
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	LINC00377
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	LINC00545
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	LOXL2
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	LOXL3
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	LOXL4
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	LRPPRC
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	MAGEA12
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	MAGEA3
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	MAGEA6
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	MAMSTR
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	MAP2K1
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	MAP3K7CL
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	MAPK15
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	MEG3
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	MEST
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	MIR503HG
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	MMP23B
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	MRLN
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	MSC
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	MSTN
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	MUS81
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	MYBPH
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	MYF6
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	MYH3
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	MYL4
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	MYLPF
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	MYOD1
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	MYOG
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	NAT9
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	NCKAP5L
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	NDUFAF5
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	NEB
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	NGFR
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	NKAIN4
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	NNAT
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	NPTX2
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	NPY
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	OGN
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	PCDH8
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	PDLIM7
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	PHRF1
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	PIDD1
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	PIGU
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	PITX3
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	POPDC3
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	PPM1F
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	PPP1R14B
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	PRR5
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	PRSS12
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	PSPC1
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	PTDSS2
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	RAPSN
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	RBM24
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	RCOR2
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	REXO1
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	RGMB
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	RP1-302G2.5
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	RP11-161M6.2
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	RP11-343H5.4
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	RP11-386I14.4
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	RP11-488C13.5
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	RP11-658F2.8
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	RP11-680F20.12
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	RP4-669L17.8
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	RP4-765C7.2
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	RSAD1
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	RTN2
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	RYR1
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	SARS2
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	SCX
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	SEMA6B
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	SGCA
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	SHD
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	SHISA2
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	SIX2
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	SKP2
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	SLC35B1
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	SNRPGP10
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	SOX8
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	SPACA6P
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	SPRY2
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	SPSB4
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	SSBP4
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	STAC3
TH_Eval_014	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	SUGP2
